,customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Daily
802,1135-HIORI,False,Female,False,True,True,64,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,111.45,7266.95,3.66
803,1135-LMECX,False,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.85,19.85,0.65
804,1136-XGEQU,False,Female,False,True,True,50,True,True,DSL,False,True,True,True,True,True,One year,True,Credit card (automatic),84.15,4164.4,2.76
805,1137-DGOWI,False,Female,False,True,False,30,True,False,DSL,False,True,True,True,False,True,One year,False,Bank transfer (automatic),70.25,2198.9,2.31
806,1139-WUOAH,False,Male,False,False,False,57,False,False,DSL,False,False,True,True,True,True,Two year,False,Credit card (automatic),53.35,3090.05,1.75
807,1140-UKVZG,False,Female,False,False,False,17,True,True,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,24.8,475.25,0.81
808,1142-IHLOO,False,Female,False,False,False,51,True,False,Fiber optic,False,False,False,False,True,True,One year,False,Credit card (automatic),87.55,4475.9,2.88
809,1142-WACZW,True,Male,False,False,False,2,False,False,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),29.85,75.6,0.98
810,1143-NMNQJ,True,Female,False,False,False,2,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.7,169.8,2.82
811,1150-FTQGN,False,Female,False,True,True,60,True,True,Fiber optic,True,True,False,False,True,False,One year,False,Bank transfer (automatic),94.15,5811.8,3.09
812,1150-WFARN,True,Female,False,True,True,67,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),108.75,7156.2,3.57
813,1153-GNOLC,False,Male,False,False,False,33,False,False,DSL,False,True,False,False,True,False,One year,True,Electronic check,39.1,1309.0,1.28
814,1154-HYWWO,False,Male,False,False,False,38,True,False,DSL,True,True,False,True,True,False,One year,False,Mailed check,70.6,2708.2,2.32
815,1156-ZFYDO,False,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.75,19.75,0.65
816,1157-BQCUW,True,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.95,74.95,2.46
817,1159-WFSGR,False,Female,False,True,True,16,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,20.4,321.4,0.67
818,1162-ECVII,False,Male,True,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),109.75,7932.5,3.61
819,1163-ONYEY,False,Male,False,True,True,41,True,True,DSL,True,True,True,False,True,False,Month-to-month,True,Credit card (automatic),74.55,3023.55,2.45
820,1163-VIPRI,False,Female,False,True,True,65,True,True,Fiber optic,True,False,True,True,True,True,Two year,False,Electronic check,109.3,7337.55,3.59
821,1166-PQLGG,False,Female,False,True,True,72,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.55,1463.45,0.64
822,1167-OYZJF,False,Female,True,True,False,67,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.05,1263.05,0.66
823,1169-SAOCL,False,Male,False,False,False,49,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),106.65,5168.1,3.5
824,1169-WCVAK,False,Male,False,True,False,19,True,True,Fiber optic,True,True,False,True,False,False,Month-to-month,True,Credit card (automatic),88.8,1672.35,2.92
825,1170-SASML,False,Female,False,True,False,69,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),85.4,5869.4,2.81
826,1171-TYKUR,False,Male,False,True,False,47,True,True,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,25.4,1139.2,0.83
827,1172-VIYBP,False,Male,False,True,True,53,True,True,DSL,True,True,False,False,False,True,Two year,False,Bank transfer (automatic),69.7,3686.05,2.29
828,1173-NOEYG,False,Female,False,True,False,27,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Bank transfer (automatic),90.15,2423.4,2.96
829,1173-XZPYF,False,Female,False,False,False,11,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,89.2,990.3,2.93
830,1174-FGIFN,False,Female,False,True,True,28,True,True,Fiber optic,False,False,False,True,False,True,One year,True,Electronic check,90.45,2509.25,2.97
831,1177-XZBJL,False,Male,False,True,True,53,True,True,DSL,True,True,False,True,False,False,One year,False,Bank transfer (automatic),64.15,3491.55,2.11
832,1178-PZGAB,False,Female,False,False,False,19,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.25,383.65,0.67
833,1179-INLAT,False,Male,False,False,False,3,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.45,69.25,0.64
834,1183-CANVH,False,Female,False,True,False,23,True,False,DSL,False,False,False,True,True,False,One year,False,Bank transfer (automatic),60.0,1347.15,1.97
835,1184-PJVDB,True,Male,False,True,False,10,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.95,857.2,2.63
836,1187-WILMM,False,Male,False,True,True,63,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),89.4,5597.65,2.94
837,1193-RTSLK,True,Female,False,False,False,38,True,False,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Credit card (automatic),83.9,3233.6,2.76
838,1194-BHJYC,False,Male,False,True,False,61,False,False,DSL,True,False,True,True,True,True,Two year,True,Mailed check,62.15,3778.85,2.04
839,1194-HVAIF,False,Female,False,True,False,27,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Credit card (automatic),95.0,2462.55,3.12
840,1194-SPVSP,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.65,19.65,0.65
841,1195-OIYEJ,True,Male,False,False,False,13,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.1,1135.7,2.99
843,1196-AMORA,True,Male,False,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,73.6,520.0,2.42
844,1197-BVMVG,False,Female,True,False,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.45,294.45,2.45
845,1200-TUZHR,False,Female,True,False,False,8,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,85.2,695.75,2.8
846,1202-KKGFU,False,Female,False,True,False,12,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),54.2,690.5,1.78
847,1205-WNWPJ,True,Female,False,False,False,7,True,False,DSL,False,False,False,True,True,False,Month-to-month,True,Mailed check,59.5,415.95,1.95
848,1206-EHBDD,False,Female,False,True,False,56,True,False,Fiber optic,True,False,True,False,False,False,Two year,False,Bank transfer (automatic),80.3,4513.65,2.64
849,1207-BLKSA,False,Female,False,True,True,52,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,23.05,1255.1,0.76
850,1208-DNHLN,True,Male,False,True,True,23,True,True,DSL,False,False,False,False,False,False,One year,True,Credit card (automatic),48.35,1067.15,1.59
851,1208-NBVFH,False,Male,False,True,True,20,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,49.6,939.8,1.63
852,1209-VFFOC,False,Male,False,True,True,68,False,False,DSL,True,True,True,True,False,True,Two year,True,Mailed check,56.4,3948.45,1.85
853,1212-GLHMD,False,Male,False,False,False,3,True,False,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Mailed check,86.05,244.85,2.83
854,1213-NGCUN,True,Female,False,False,False,6,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),49.65,267.35,1.63
855,1215-EXRMO,False,Male,False,True,False,50,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.55,1067.65,0.68
856,1215-FIGMP,False,Male,False,False,False,60,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),89.9,5450.7,2.95
857,1215-VFYVK,False,Female,False,False,False,4,False,False,DSL,True,False,True,True,False,True,Month-to-month,False,Mailed check,48.25,202.25,1.59
858,1216-BGTSP,False,Male,False,False,False,45,True,True,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Credit card (automatic),108.45,4964.7,3.56
859,1216-JWVUX,False,Male,False,True,True,25,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,75.5,1901.05,2.48
860,1217-VASWC,False,Male,True,True,False,43,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),100.55,4304.0,3.3
861,1218-VKFPE,True,Female,False,True,True,12,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.0,233.55,0.62
862,1219-NNDDO,False,Female,False,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.85,663.55,2.52
863,1221-GHZEP,False,Female,False,False,False,62,True,False,DSL,True,False,False,True,False,True,Two year,True,Mailed check,65.1,3846.75,2.14
864,1222-KJNZD,False,Male,False,True,True,40,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.4,745.3,0.67
865,1222-LRYKO,False,Male,False,False,True,6,True,True,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,26.35,184.05,0.87
866,1223-UNPKS,False,Male,False,True,True,20,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.05,400.0,0.66
867,1226-IENZN,False,Male,True,False,False,16,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,78.75,1218.25,2.59
868,1226-JZNKR,False,Female,False,True,True,8,True,False,No,False,False,False,False,False,False,One year,False,Electronic check,19.8,160.05,0.65
869,1226-UDFZR,True,Female,False,False,False,2,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,49.6,114.7,1.63
870,1227-UDMZR,False,Female,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),91.15,6637.9,2.99
871,1228-FZFRV,True,Male,False,True,True,50,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Credit card (automatic),105.95,5341.8,3.48
872,1228-ZLNBX,False,Male,False,False,False,21,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,75.3,1570.7,2.47
873,1229-RCALF,False,Female,False,True,False,64,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Electronic check,115.0,7396.15,3.78
874,1230-QAJDW,False,Male,False,False,False,3,True,True,DSL,False,False,False,True,True,False,Month-to-month,True,Mailed check,65.25,209.9,2.14
875,1231-YNDEK,False,Male,False,False,False,58,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),19.15,1035.5,0.63
878,1236-WFCDV,True,Male,True,False,False,14,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Credit card (automatic),90.45,1266.1,2.97
879,1237-WIYYZ,False,Female,False,False,False,18,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.55,389.25,0.64
880,1240-HCBOH,False,Female,False,False,False,67,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,26.1,1759.55,0.86
881,1240-KNSEZ,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.1,20.1,0.66
882,1241-EZFMJ,False,Male,False,True,False,61,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.45,1538.6,0.84
883,1241-FPMOF,False,Male,False,False,False,52,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.65,1025.05,0.65
884,1245-HARPS,False,Female,False,True,False,14,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.4,292.4,0.67
885,1247-QBVSH,False,Female,False,True,True,43,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,50.2,2169.4,1.65
886,1248-DYXUB,False,Male,False,True,True,52,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,24.8,1229.1,0.81
887,1251-KRREG,True,Male,False,False,False,2,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,54.4,114.1,1.79
888,1251-STYSZ,False,Female,True,False,False,4,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.25,303.7,2.64
889,1254-IZEYF,True,Female,True,False,False,31,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.95,3186.65,3.28
890,1257-SXUXQ,False,Male,False,True,True,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.45,86.05,0.64
891,1258-YMZNM,False,Female,True,False,False,27,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),110.5,2857.6,3.63
892,1260-TTRXI,True,Male,False,False,False,4,True,False,DSL,False,False,False,False,False,True,Month-to-month,False,Electronic check,54.3,195.3,1.78
893,1261-FWTTE,False,Male,True,False,False,23,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),34.65,768.45,1.14
894,1262-OPMFY,True,Female,False,True,False,9,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),75.75,655.9,2.49
895,1264-BYWMS,True,Male,False,False,False,55,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.8,5283.95,3.18
896,1264-FUHCX,False,Female,False,True,False,49,False,False,DSL,False,True,False,True,True,True,One year,True,Credit card (automatic),56.3,2780.6,1.85
897,1265-BCFEO,False,Female,False,True,False,71,True,True,DSL,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),80.45,5662.25,2.64
898,1265-HVPZB,False,Male,False,True,False,59,True,False,DSL,True,True,True,False,True,False,One year,False,Credit card (automatic),66.4,3958.2,2.18
899,1265-XTECC,True,Female,True,True,False,68,True,True,Fiber optic,True,True,False,False,False,True,One year,True,Credit card (automatic),96.55,6581.9,3.17
900,1265-ZFOSD,False,Female,False,True,False,64,True,True,DSL,True,True,True,True,False,True,Two year,True,Mailed check,81.3,5129.3,2.67
901,1266-NZYUI,False,Female,False,True,True,72,True,True,DSL,True,False,True,True,False,False,Two year,False,Bank transfer (automatic),66.85,4758.8,2.2
902,1268-ASBGA,True,Female,True,True,False,16,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),85.35,1375.15,2.8
904,1269-FOYWN,False,Male,False,True,True,44,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.0,860.85,0.66
905,1270-XKUCC,False,Female,False,True,True,30,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.7,599.25,0.65
906,1271-SJBGZ,True,Male,True,False,False,12,False,False,DSL,False,False,True,True,False,True,Month-to-month,True,Electronic check,43.65,526.95,1.43
907,1271-UODNO,False,Male,False,False,False,39,True,True,DSL,False,False,False,True,False,False,Two year,True,Credit card (automatic),53.85,2200.7,1.77
908,1272-ILHFG,False,Male,False,True,True,15,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.65,332.65,0.65
909,1273-MTETI,True,Female,True,False,False,4,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,88.85,372.45,2.92
